"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/08/2002","AQS","060011001","1","8.7","ug/m3 LC","36","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"04/10/2002","AQS","060011001","1","4.2","ug/m3 LC","18","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"04/14/2002","AQS","060011001","1","5.3","ug/m3 LC","22","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"04/20/2002","AQS","060011001","1","11.6","ug/m3 LC","48","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"04/26/2002","AQS","060011001","1","9.8","ug/m3 LC","41","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/02/2002","AQS","060011001","1","6","ug/m3 LC","25","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/08/2002","AQS","060011001","1","9.9","ug/m3 LC","41","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/14/2002","AQS","060011001","1","9.4","ug/m3 LC","39","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/20/2002","AQS","060011001","1","4.2","ug/m3 LC","18","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"05/26/2002","AQS","060011001","1","5.6","ug/m3 LC","23","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/01/2002","AQS","060011001","1","9.1","ug/m3 LC","38","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/07/2002","AQS","060011001","1","16.2","ug/m3 LC","60","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/13/2002","AQS","060011001","1","6.9","ug/m3 LC","29","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/19/2002","AQS","060011001","1","11.4","ug/m3 LC","48","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/20/2002","AQS","060011001","1","9.5","ug/m3 LC","40","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"06/25/2002","AQS","060011001","1","10.4","ug/m3 LC","43","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/01/2002","AQS","060011001","1","13","ug/m3 LC","53","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/06/2002","AQS","060011001","1","6.8","ug/m3 LC","28","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/07/2002","AQS","060011001","1","2.4","ug/m3 LC","10","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/13/2002","AQS","060011001","1","9.1","ug/m3 LC","38","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/19/2002","AQS","060011001","1","7.5","ug/m3 LC","31","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/25/2002","AQS","060011001","1","6.1","ug/m3 LC","25","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"07/31/2002","AQS","060011001","1","11.5","ug/m3 LC","48","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/06/2002","AQS","060011001","1","9.6","ug/m3 LC","40","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/12/2002","AQS","060011001","1","27.1","ug/m3 LC","83","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/18/2002","AQS","060011001","1","30.5","ug/m3 LC","90","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/28/2002","AQS","060011001","1","17.8","ug/m3 LC","63","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"08/30/2002","AQS","060011001","1","11.5","ug/m3 LC","48","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/05/2002","AQS","060011001","1","5.5","ug/m3 LC","23","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/17/2002","AQS","060011001","1","5.6","ug/m3 LC","23","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/18/2002","AQS","060011001","1","6.8","ug/m3 LC","28","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/23/2002","AQS","060011001","1","11.3","ug/m3 LC","47","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"09/29/2002","AQS","060011001","1","5.6","ug/m3 LC","23","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/02/2002","AQS","060011001","1","4.7","ug/m3 LC","20","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/05/2002","AQS","060011001","1","9.3","ug/m3 LC","39","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/08/2002","AQS","060011001","1","13.8","ug/m3 LC","55","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/14/2002","AQS","060011001","1","15.6","ug/m3 LC","58","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/17/2002","AQS","060011001","1","12.7","ug/m3 LC","52","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/20/2002","AQS","060011001","1","13.6","ug/m3 LC","54","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/23/2002","AQS","060011001","1","3.5","ug/m3 LC","15","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/25/2002","AQS","060011001","1","8.4","ug/m3 LC","35","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/26/2002","AQS","060011001","1","15.6","ug/m3 LC","58","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"10/29/2002","AQS","060011001","1","12.3","ug/m3 LC","51","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/01/2002","AQS","060011001","1","9.2","ug/m3 LC","38","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/04/2002","AQS","060011001","1","11.5","ug/m3 LC","48","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/07/2002","AQS","060011001","1","3.1","ug/m3 LC","13","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/10/2002","AQS","060011001","1","9","ug/m3 LC","38","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/13/2002","AQS","060011001","1","13.4","ug/m3 LC","54","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/16/2002","AQS","060011001","1","31.7","ug/m3 LC","92","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/19/2002","AQS","060011001","1","16.9","ug/m3 LC","61","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/22/2002","AQS","060011001","1","32","ug/m3 LC","93","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/25/2002","AQS","060011001","1","7.9","ug/m3 LC","33","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/28/2002","AQS","060011001","1","39.2","ug/m3 LC","110","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/01/2002","AQS","060011001","1","48","ug/m3 LC","132","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/04/2002","AQS","060011001","1","41.5","ug/m3 LC","116","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/07/2002","AQS","060011001","1","44.2","ug/m3 LC","122","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/10/2002","AQS","060011001","1","13.7","ug/m3 LC","54","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/13/2002","AQS","060011001","1","4.2","ug/m3 LC","18","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/16/2002","AQS","060011001","1","6.7","ug/m3 LC","28","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/19/2002","AQS","060011001","1","4.5","ug/m3 LC","19","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/22/2002","AQS","060011001","1","5.4","ug/m3 LC","23","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/25/2002","AQS","060011001","1","33.2","ug/m3 LC","95","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/28/2002","AQS","060011001","1","3.7","ug/m3 LC","15","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"12/31/2002","AQS","060011001","1","10.9","ug/m3 LC","45","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/04/2002","AQS","060011001","2","11.8","ug/m3 LC","49","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/10/2002","AQS","060011001","2","8.8","ug/m3 LC","37","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/16/2002","AQS","060011001","2","30.8","ug/m3 LC","90","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/22/2002","AQS","060011001","2","30.5","ug/m3 LC","90","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
"11/28/2002","AQS","060011001","2","36.8","ug/m3 LC","104","Fremont - Chapel Way","1","100.0000","88101","PM2.5 - Local Conditions","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.535833","-121.961823"
